Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

04:16:34 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:35 PM     all     31.96      0.00      0.62      0.12      0.00     67.29
04:16:35 PM       0     27.00      0.00      1.00      0.00      0.00     72.00
04:16:35 PM       1     16.00      0.00      1.00      0.00      0.00     83.00
04:16:35 PM       2     42.57      0.00      0.00      0.00      0.00     57.43
04:16:35 PM       3     42.00      0.00      1.00      0.00      0.00     57.00
04:16:35 PM       4     42.00      0.00      0.00      0.00      0.00     58.00
04:16:35 PM       5     42.42      0.00      0.00      0.00      0.00     57.58
04:16:35 PM       6     43.00      0.00      1.00      0.00      0.00     56.00
04:16:35 PM       7      1.00      0.00      1.00      0.00      0.00     98.00

04:16:35 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:36 PM     all     75.25      0.00      0.00      0.25      0.00     24.50
04:16:36 PM       0     97.00      0.00      0.00      0.00      0.00      3.00
04:16:36 PM       1      3.00      0.00      0.00      0.00      0.00     97.00
04:16:36 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:16:36 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:16:36 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:16:36 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:16:36 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:16:36 PM       7      1.01      0.00      0.00      2.02      0.00     96.97

04:16:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:37 PM     all     75.00      0.00      0.00      0.12      0.00     24.88
04:16:37 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:16:37 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:16:37 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:16:37 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:16:37 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:16:37 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:16:37 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:16:37 PM       7      0.00      0.00      0.00      0.99      0.00     99.01

04:16:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:38 PM     all     75.00      0.00      0.00      0.00      0.00     25.00
04:16:38 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:16:38 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:16:38 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:16:38 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:16:38 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:16:38 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:16:38 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:16:38 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

04:16:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:39 PM     all     75.09      0.00      0.00      0.13      0.00     24.78
04:16:39 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:16:39 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:16:39 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:16:39 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:16:39 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:16:39 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:16:39 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:16:39 PM       7      0.00      0.00      0.00      1.00      0.00     99.00

04:16:39 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:40 PM     all     75.09      0.00      0.00      0.00      0.00     24.91
04:16:40 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:16:40 PM       1     19.19      0.00      0.00      0.00      0.00     80.81
04:16:40 PM       2     81.00      0.00      0.00      0.00      0.00     19.00
04:16:40 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:16:40 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:16:40 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:16:40 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:16:40 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

04:16:40 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:41 PM     all     75.09      0.00      0.00      0.25      0.00     24.66
04:16:41 PM       0     87.00      0.00      0.00      0.00      0.00     13.00
04:16:41 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:16:41 PM       2     93.00      0.00      0.00      0.00      0.00      7.00
04:16:41 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:16:41 PM       4     20.00      0.00      0.00      0.00      0.00     80.00
04:16:41 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:16:41 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:16:41 PM       7      0.00      0.00      0.00      2.04      0.00     97.96

04:16:41 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:42 PM     all     75.12      0.00      0.00      0.00      0.00     24.88
04:16:42 PM       0     84.16      0.00      0.00      0.00      0.00     15.84
04:16:42 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:16:42 PM       2     16.16      0.00      0.00      0.00      0.00     83.84
04:16:42 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:16:42 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:16:42 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:16:42 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:16:42 PM       7      0.00      0.00      0.99      0.00      0.00     99.01

04:16:42 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:43 PM     all     75.00      0.00      0.00      0.00      0.00     25.00
04:16:43 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:16:43 PM       1     76.47      0.00      0.00      0.00      0.00     23.53
04:16:43 PM       2     23.00      0.00      0.00      0.00      0.00     77.00
04:16:43 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:16:43 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:16:43 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:16:43 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:16:43 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

04:16:43 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:44 PM     all     74.91      0.00      0.12      0.12      0.00     24.84
04:16:44 PM       0     99.00      0.00      1.00      0.00      0.00      0.00
04:16:44 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:16:44 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:16:44 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:16:44 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:16:44 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
04:16:44 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:16:44 PM       7      0.99      0.00      0.00      0.99      0.00     98.02

04:16:44 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:45 PM     all     43.93      0.00      0.00      0.00      0.00     56.07
04:16:45 PM       0     58.00      0.00      0.00      0.00      0.00     42.00
04:16:45 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:16:45 PM       2     58.00      0.00      0.00      0.00      0.00     42.00
04:16:45 PM       3     59.00      0.00      0.00      0.00      0.00     41.00
04:16:45 PM       4     58.00      0.00      0.00      0.00      0.00     42.00
04:16:45 PM       5     58.00      0.00      0.00      0.00      0.00     42.00
04:16:45 PM       6     58.59      0.00      0.00      0.00      0.00     41.41
04:16:45 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

04:16:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:46 PM     all      0.00      0.00      0.12      0.37      0.00     99.50
04:16:46 PM       0      0.00      0.00      0.00      2.00      0.00     98.00
04:16:46 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:16:46 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:16:46 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:16:46 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:16:46 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:16:46 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:16:46 PM       7      0.00      0.00      0.00      0.99      0.00     99.01

04:16:46 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:47 PM     all      0.12      0.00      0.00      0.00      0.00     99.88
04:16:47 PM       0      1.00      0.00      0.00      0.00      0.00     99.00
04:16:47 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:16:47 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:16:47 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:16:47 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:16:47 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:16:47 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:16:47 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
