Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

01:29:51 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:29:52 PM     all      0.00      0.00      0.13      0.00      0.00     99.87
01:29:52 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:29:52 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
01:29:52 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:29:52 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:29:52 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:29:52 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:29:52 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:29:52 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

01:29:52 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:29:53 PM     all      0.25      0.00      0.25      0.38      0.00     99.12
01:29:53 PM       0      0.00      0.00      0.00      1.00      0.00     99.00
01:29:53 PM       1      0.00      0.00      0.00      1.00      0.00     99.00
01:29:53 PM       2      0.00      0.00      0.00      1.00      0.00     99.00
01:29:53 PM       3      1.00      0.00      0.00      0.00      0.00     99.00
01:29:53 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:29:53 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:29:53 PM       6      0.00      0.00      1.02      0.00      0.00     98.98
01:29:53 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

01:29:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:29:54 PM     all     92.73      0.00      0.25      0.00      0.00      7.02
01:29:54 PM       0     92.93      0.00      0.00      0.00      0.00      7.07
01:29:54 PM       1     93.00      0.00      0.00      0.00      0.00      7.00
01:29:54 PM       2     91.92      0.00      0.00      0.00      0.00      8.08
01:29:54 PM       3     93.00      0.00      0.00      0.00      0.00      7.00
01:29:54 PM       4     93.00      0.00      0.00      0.00      0.00      7.00
01:29:54 PM       5     93.00      0.00      0.00      0.00      0.00      7.00
01:29:54 PM       6     92.08      0.00      1.98      0.00      0.00      5.94
01:29:54 PM       7     93.00      0.00      0.00      0.00      0.00      7.00

01:29:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:29:55 PM     all    100.00      0.00      0.00      0.00      0.00      0.00
01:29:55 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
01:29:55 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
01:29:55 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
01:29:55 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
01:29:55 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
01:29:55 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
01:29:55 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
01:29:55 PM       7    100.00      0.00      0.00      0.00      0.00      0.00

01:29:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:29:56 PM     all    100.00      0.00      0.00      0.00      0.00      0.00
01:29:56 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
01:29:56 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
01:29:56 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
01:29:56 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
01:29:56 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
01:29:56 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
01:29:56 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
01:29:56 PM       7    100.00      0.00      0.00      0.00      0.00      0.00

01:29:56 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:29:57 PM     all    100.00      0.00      0.00      0.00      0.00      0.00
01:29:57 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
01:29:57 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
01:29:57 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
01:29:57 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
01:29:57 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
01:29:57 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
01:29:57 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
01:29:57 PM       7    100.00      0.00      0.00      0.00      0.00      0.00

01:29:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:29:58 PM     all    100.00      0.00      0.00      0.00      0.00      0.00
01:29:58 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
01:29:58 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
01:29:58 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
01:29:58 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
01:29:58 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
01:29:58 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
01:29:58 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
01:29:58 PM       7    100.00      0.00      0.00      0.00      0.00      0.00

01:29:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:29:59 PM     all    100.00      0.00      0.00      0.00      0.00      0.00
01:29:59 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
01:29:59 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
01:29:59 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
01:29:59 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
01:29:59 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
