Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

01:25:09 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:10 PM     all      0.25      0.00      0.25      0.25      0.00     99.25
01:25:10 PM       0      0.00      0.00      0.00      1.00      0.00     99.00
01:25:10 PM       1      0.99      0.00      0.00      0.00      0.00     99.01
01:25:10 PM       2      0.00      0.00      0.00      1.01      0.00     98.99
01:25:10 PM       3      1.00      0.00      0.00      0.00      0.00     99.00
01:25:10 PM       4      0.00      0.00      0.00      1.00      0.00     99.00
01:25:10 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:25:10 PM       6      1.00      0.00      1.00      0.00      0.00     98.00
01:25:10 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

01:25:10 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:11 PM     all     56.89      0.00      0.25      0.00      0.00     42.86
01:25:11 PM       0     60.61      0.00      0.00      0.00      0.00     39.39
01:25:11 PM       1     57.00      0.00      0.00      0.00      0.00     43.00
01:25:11 PM       2     55.00      0.00      1.00      0.00      0.00     44.00
01:25:11 PM       3     56.00      0.00      0.00      0.00      0.00     44.00
01:25:11 PM       4     57.43      0.00      0.00      0.00      0.00     42.57
01:25:11 PM       5     56.12      0.00      0.00      0.00      0.00     43.88
01:25:11 PM       6     57.58      0.00      0.00      0.00      0.00     42.42
01:25:11 PM       7     55.45      0.00      0.00      0.00      0.00     44.55

01:25:11 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:12 PM     all     49.69      0.00      0.00      0.00      0.00     50.31
01:25:12 PM       0     50.50      0.00      0.00      0.00      0.00     49.50
01:25:12 PM       1     50.50      0.00      0.00      0.00      0.00     49.50
01:25:12 PM       2     49.00      0.00      0.00      0.00      0.00     51.00
01:25:12 PM       3     49.00      0.00      0.00      0.00      0.00     51.00
01:25:12 PM       4     51.00      0.00      0.00      0.00      0.00     49.00
01:25:12 PM       5     50.00      0.00      0.00      0.00      0.00     50.00
01:25:12 PM       6     48.00      0.00      0.00      0.00      0.00     52.00
01:25:12 PM       7     49.00      0.00      0.00      0.00      0.00     51.00

01:25:12 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:13 PM     all     46.37      0.00      0.00      0.00      0.00     53.63
01:25:13 PM       0     46.46      0.00      0.00      0.00      0.00     53.54
01:25:13 PM       1     44.44      0.00      0.00      0.00      0.00     55.56
01:25:13 PM       2     47.52      0.00      0.00      0.00      0.00     52.48
01:25:13 PM       3     47.47      0.00      0.00      0.00      0.00     52.53
01:25:13 PM       4     45.00      0.00      0.00      0.00      0.00     55.00
01:25:13 PM       5     45.00      0.00      0.00      0.00      0.00     55.00
01:25:13 PM       6     48.00      0.00      0.00      0.00      0.00     52.00
01:25:13 PM       7     47.47      0.00      0.00      0.00      0.00     52.53

01:25:13 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:14 PM     all     45.74      0.00      0.13      0.00      0.00     54.14
01:25:14 PM       0     45.45      0.00      0.00      0.00      0.00     54.55
01:25:14 PM       1     42.42      0.00      0.00      0.00      0.00     57.58
01:25:14 PM       2     46.00      0.00      0.00      0.00      0.00     54.00
01:25:14 PM       3     49.00      0.00      0.00      0.00      0.00     51.00
01:25:14 PM       4     45.45      0.00      0.00      0.00      0.00     54.55
01:25:14 PM       5     44.00      0.00      0.00      0.00      0.00     56.00
01:25:14 PM       6     46.46      0.00      0.00      0.00      0.00     53.54
01:25:14 PM       7     48.51      0.00      0.00      0.00      0.00     51.49

01:25:14 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:15 PM     all     44.36      0.00      0.00      0.00      0.00     55.64
01:25:15 PM       0     44.00      0.00      0.00      0.00      0.00     56.00
01:25:15 PM       1     43.00      0.00      0.00      0.00      0.00     57.00
01:25:15 PM       2     44.44      0.00      0.00      0.00      0.00     55.56
01:25:15 PM       3     46.00      0.00      0.00      0.00      0.00     54.00
01:25:15 PM       4     42.00      0.00      0.00      0.00      0.00     58.00
01:25:15 PM       5     43.43      0.00      0.00      0.00      0.00     56.57
01:25:15 PM       6     44.44      0.00      0.00      0.00      0.00     55.56
01:25:15 PM       7     47.00      0.00      0.00      0.00      0.00     53.00

01:25:15 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:16 PM     all     47.62      0.00      0.00      0.50      0.00     51.88
01:25:16 PM       0     51.00      0.00      0.00      1.00      0.00     48.00
01:25:16 PM       1     50.00      0.00      0.00      1.00      0.00     49.00
01:25:16 PM       2     46.00      0.00      0.00      1.00      0.00     53.00
01:25:16 PM       3     45.00      0.00      0.00      0.00      0.00     55.00
01:25:16 PM       4     48.48      0.00      0.00      0.00      0.00     51.52
01:25:16 PM       5     52.00      0.00      0.00      0.00      0.00     48.00
01:25:16 PM       6     45.45      0.00      0.00      0.00      0.00     54.55
01:25:16 PM       7     44.00      0.00      0.00      0.00      0.00     56.00

01:25:16 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:17 PM     all     55.07      0.00      0.00      0.00      0.00     44.93
01:25:17 PM       0     56.57      0.00      0.00      0.00      0.00     43.43
01:25:17 PM       1     56.00      0.00      0.00      0.00      0.00     44.00
01:25:17 PM       2     57.00      0.00      0.00      0.00      0.00     43.00
01:25:17 PM       3     55.00      0.00      0.00      0.00      0.00     45.00
01:25:17 PM       4     57.00      0.00      0.00      0.00      0.00     43.00
01:25:17 PM       5     56.00      0.00      0.00      0.00      0.00     44.00
01:25:17 PM       6     50.00      0.00      0.00      0.00      0.00     50.00
01:25:17 PM       7     52.53      0.00      0.00      0.00      0.00     47.47

01:25:17 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:18 PM     all     56.77      0.00      0.13      0.00      0.00     43.11
01:25:18 PM       0     56.86      0.00      0.00      0.00      0.00     43.14
01:25:18 PM       1     56.57      0.00      0.00      0.00      0.00     43.43
01:25:18 PM       2     58.00      0.00      0.00      0.00      0.00     42.00
01:25:18 PM       3     57.00      0.00      0.00      0.00      0.00     43.00
01:25:18 PM       4     54.46      0.00      0.00      0.00      0.00     45.54
01:25:18 PM       5     56.00      0.00      0.00      0.00      0.00     44.00
01:25:18 PM       6     58.00      0.00      1.00      0.00      0.00     41.00
01:25:18 PM       7     55.45      0.00      0.99      0.99      0.00     42.57

01:25:18 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:19 PM     all     56.05      0.00      0.12      0.00      0.00     43.82
01:25:19 PM       0     56.00      0.00      0.00      0.00      0.00     44.00
01:25:19 PM       1     55.45      0.00      0.00      0.00      0.00     44.55
01:25:19 PM       2     55.00      0.00      0.00      0.00      0.00     45.00
01:25:19 PM       3     56.57      0.00      0.00      0.00      0.00     43.43
01:25:19 PM       4     56.00      0.00      0.00      0.00      0.00     44.00
01:25:19 PM       5     56.00      0.00      0.00      0.00      0.00     44.00
01:25:19 PM       6     57.58      0.00      0.00      0.00      0.00     42.42
01:25:19 PM       7     57.58      0.00      0.00      0.00      0.00     42.42

01:25:19 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:20 PM     all     45.86      0.00      0.00      0.25      0.00     53.88
01:25:20 PM       0     48.48      0.00      0.00      0.00      0.00     51.52
01:25:20 PM       1     46.46      0.00      0.00      0.00      0.00     53.54
01:25:20 PM       2     43.43      0.00      0.00      2.02      0.00     54.55
01:25:20 PM       3     44.00      0.00      0.00      0.00      0.00     56.00
01:25:20 PM       4     48.48      0.00      0.00      0.00      0.00     51.52
01:25:20 PM       5     44.00      0.00      0.00      0.00      0.00     56.00
01:25:20 PM       6     44.00      0.00      0.00      0.00      0.00     56.00
01:25:20 PM       7     47.00      0.00      0.00      0.00      0.00     53.00

01:25:20 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:21 PM     all     44.93      0.00      0.00      0.00      0.00     55.07
01:25:21 PM       0     44.44      0.00      0.00      0.00      0.00     55.56
01:25:21 PM       1     44.55      0.00      0.00      0.00      0.00     55.45
01:25:21 PM       2     45.45      0.00      0.00      0.00      0.00     54.55
01:25:21 PM       3     44.55      0.00      0.99      0.00      0.00     54.46
01:25:21 PM       4     44.00      0.00      0.00      0.00      0.00     56.00
01:25:21 PM       5     46.00      0.00      0.00      0.00      0.00     54.00
01:25:21 PM       6     45.00      0.00      0.00      0.00      0.00     55.00
01:25:21 PM       7     44.55      0.00      0.00      0.00      0.00     55.45

01:25:21 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:22 PM     all     45.00      0.00      0.00      0.50      0.00     54.50
01:25:22 PM       0     44.00      0.00      0.00      0.00      0.00     56.00
01:25:22 PM       1     45.00      0.00      0.00      0.00      0.00     55.00
01:25:22 PM       2     46.00      0.00      0.00      1.00      0.00     53.00
01:25:22 PM       3     46.00      0.00      0.00      0.00      0.00     54.00
01:25:22 PM       4     44.00      0.00      0.00      1.00      0.00     55.00
01:25:22 PM       5     45.00      0.00      0.00      0.00      0.00     55.00
01:25:22 PM       6     45.00      0.00      0.00      0.00      0.00     55.00
01:25:22 PM       7     45.45      0.00      0.00      1.01      0.00     53.54

01:25:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:23 PM     all     45.75      0.00      0.00      0.00      0.00     54.25
01:25:23 PM       0     47.00      0.00      0.00      0.00      0.00     53.00
01:25:23 PM       1     46.00      0.00      0.00      0.00      0.00     54.00
01:25:23 PM       2     46.00      0.00      0.00      0.00      0.00     54.00
01:25:23 PM       3     45.45      0.00      0.00      0.00      0.00     54.55
01:25:23 PM       4     44.00      0.00      0.00      0.00      0.00     56.00
01:25:23 PM       5     46.00      0.00      0.00      0.00      0.00     54.00
01:25:23 PM       6     46.00      0.00      0.00      0.00      0.00     54.00
01:25:23 PM       7     46.00      0.00      0.00      0.00      0.00     54.00

01:25:23 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:24 PM     all     51.25      0.00      0.25      0.25      0.00     48.25
01:25:24 PM       0     49.00      0.00      1.00      1.00      0.00     49.00
01:25:24 PM       1     50.51      0.00      0.00      0.00      0.00     49.49
01:25:24 PM       2     50.51      0.00      1.01      0.00      0.00     48.48
01:25:24 PM       3     51.49      0.00      0.00      0.99      0.00     47.52
01:25:24 PM       4     55.56      0.00      0.00      0.00      0.00     44.44
01:25:24 PM       5     51.49      0.00      0.00      0.00      0.00     48.51
01:25:24 PM       6     49.50      0.00      0.99      0.00      0.00     49.50
01:25:24 PM       7     50.50      0.00      0.00      0.99      0.00     48.51

01:25:24 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:25 PM     all     57.32      0.00      0.13      0.00      0.00     42.55
01:25:25 PM       0     60.00      0.00      0.00      0.00      0.00     40.00
01:25:25 PM       1     57.00      0.00      1.00      0.00      0.00     42.00
01:25:25 PM       2     55.00      0.00      0.00      0.00      0.00     45.00
01:25:25 PM       3     56.00      0.00      0.00      0.00      0.00     44.00
01:25:25 PM       4     63.37      0.00      0.00      0.00      0.00     36.63
01:25:25 PM       5     55.56      0.00      0.00      0.00      0.00     44.44
01:25:25 PM       6     56.57      0.00      0.00      0.00      0.00     43.43
01:25:25 PM       7     56.00      0.00      0.00      0.00      0.00     44.00

01:25:25 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:26 PM     all     45.86      0.00      0.13      0.00      0.00     54.01
01:25:26 PM       0     48.00      0.00      0.00      0.00      0.00     52.00
01:25:26 PM       1     44.55      0.00      0.00      0.99      0.00     54.46
01:25:26 PM       2     44.90      0.00      0.00      0.00      0.00     55.10
01:25:26 PM       3     46.00      0.00      0.00      0.00      0.00     54.00
01:25:26 PM       4     48.00      0.00      0.00      0.00      0.00     52.00
01:25:26 PM       5     45.00      0.00      0.00      0.00      0.00     55.00
01:25:26 PM       6     47.00      0.00      0.00      0.00      0.00     53.00
01:25:26 PM       7     45.00      0.00      0.00      0.00      0.00     55.00

01:25:26 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:25:27 PM     all     56.88      0.00      0.00      0.00      0.00     43.12
01:25:27 PM       0     57.58      0.00      0.00      0.00      0.00     42.42
01:25:27 PM       1     54.00      0.00      0.00      0.00      0.00     46.00
01:25:27 PM       2     59.00      0.00      0.00      0.00      0.00     41.00
