Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

04:06:44 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:06:45 PM     all      0.25      0.00      0.12      0.37      0.00     99.25
04:06:45 PM       0      0.00      0.00      0.00      1.00      0.00     99.00
04:06:45 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:06:45 PM       2      0.00      0.00      0.99      0.99      0.00     98.02
04:06:45 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:06:45 PM       4      0.00      0.00      0.00      0.99      0.00     99.01
04:06:45 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:06:45 PM       6      0.00      0.00      0.00      1.01      0.00     98.99
04:06:45 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

04:06:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:06:46 PM     all      7.02      0.00      0.25      0.13      0.00     92.61
04:06:46 PM       0      0.00      0.00      0.00      1.01      0.00     98.99
04:06:46 PM       1     13.27      0.00      0.00      0.00      0.00     86.73
04:06:46 PM       2      0.99      0.00      0.00      0.00      0.00     99.01
04:06:46 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:06:46 PM       4     13.13      0.00      0.00      0.00      0.00     86.87
04:06:46 PM       5      0.99      0.00      0.00      0.00      0.00     99.01
04:06:46 PM       6     14.00      0.00      2.00      0.00      0.00     84.00
04:06:46 PM       7     14.00      0.00      0.00      0.00      0.00     86.00

04:06:46 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:06:47 PM     all     50.06      0.00      0.00      0.25      0.00     49.69
04:06:47 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:06:47 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:06:47 PM       2      0.00      0.00      0.00      1.01      0.00     98.99
04:06:47 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:06:47 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:06:47 PM       5      0.00      0.00      0.99      0.99      0.00     98.02
04:06:47 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:06:47 PM       7    100.00      0.00      0.00      0.00      0.00      0.00

04:06:47 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:06:48 PM     all     50.06      0.00      0.12      0.00      0.00     49.81
04:06:48 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:06:48 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:06:48 PM       2      1.00      0.00      0.00      0.00      0.00     99.00
04:06:48 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:06:48 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:06:48 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:06:48 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:06:48 PM       7    100.00      0.00      0.00      0.00      0.00      0.00

04:06:48 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:06:49 PM     all     50.13      0.00      0.00      0.13      0.00     49.75
04:06:49 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:06:49 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:06:49 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:06:49 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:06:49 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:06:49 PM       5      0.00      0.00      1.00      1.00      0.00     98.00
04:06:49 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:06:49 PM       7    100.00      0.00      0.00      0.00      0.00      0.00

04:06:49 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:06:50 PM     all     49.94      0.00      0.12      0.00      0.00     49.94
04:06:50 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:06:50 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:06:50 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:06:50 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:06:50 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:06:50 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:06:50 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:06:50 PM       7    100.00      0.00      0.00      0.00      0.00      0.00

04:06:50 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:06:51 PM     all     50.06      0.00      0.00      0.13      0.00     49.81
04:06:51 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:06:51 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:06:51 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:06:51 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:06:51 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:06:51 PM       5      0.00      0.00      0.00      1.00      0.00     99.00
04:06:51 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:06:51 PM       7    100.00      0.00      0.00      0.00      0.00      0.00

04:06:51 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:06:52 PM     all     50.06      0.00      0.00      0.25      0.00     49.69
04:06:52 PM       0      0.00      0.00      0.00      2.00      0.00     98.00
04:06:52 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
