Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

03:48:33 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:48:34 PM     all      3.26      0.00      0.13      0.50      0.00     96.11
03:48:34 PM       0      0.00      0.00      0.00      2.02      0.00     97.98
03:48:34 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:48:34 PM       2     12.00      0.00      0.00      0.00      0.00     88.00
03:48:34 PM       3      0.00      0.00      0.00      1.00      0.00     99.00
03:48:34 PM       4      0.00      0.00      1.01      0.00      0.00     98.99
03:48:34 PM       5     11.11      0.00      0.00      0.00      0.00     88.89
03:48:34 PM       6      1.00      0.00      1.00      0.00      0.00     98.00
03:48:34 PM       7      1.01      0.00      0.00      0.00      0.00     98.99

03:48:34 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:48:35 PM     all     25.90      0.00      0.12      0.00      0.00     73.97
03:48:35 PM       0      1.98      0.00      0.99      0.00      0.00     97.03
03:48:35 PM       1      5.94      0.00      0.00      0.00      0.00     94.06
03:48:35 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
03:48:35 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:48:35 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:48:35 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
03:48:35 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:48:35 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:48:35 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:48:36 PM     all     25.81      0.00      0.13      0.38      0.00     73.68
03:48:36 PM       0      6.06      0.00      0.00      0.00      0.00     93.94
03:48:36 PM       1      0.00      0.00      0.00      1.00      0.00     99.00
03:48:36 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
03:48:36 PM       3      0.00      0.00      0.00      1.00      0.00     99.00
03:48:36 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:48:36 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
03:48:36 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:48:36 PM       7      0.00      0.00      0.00      1.00      0.00     99.00

03:48:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:48:37 PM     all     25.00      0.00      0.00      0.00      0.00     75.00
03:48:37 PM       0      0.99      0.00      0.00      0.00      0.00     99.01
03:48:37 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:48:37 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
03:48:37 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:48:37 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:48:37 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
03:48:37 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:48:37 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:48:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:48:38 PM     all     25.06      0.00      0.00      0.25      0.00     74.69
03:48:38 PM       0      0.00      0.00      0.00      1.01      0.00     98.99
03:48:38 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:48:38 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
03:48:38 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:48:38 PM       4      0.00      0.00      0.00      0.99      0.00     99.01
03:48:38 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
03:48:38 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
03:48:38 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:48:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
