Value of N is  1
**************** N START ******************
 
 
Test run  1
<<<<<<<<<<<<<<<<<<< iteration start <<<<<<<<<<<<<<<<<<<<<<<
 
Linux 3.13.0-37-generic (perflab) 	10/07/2018 	_i686_	(8 CPU)

07:30:33 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:30:34 PM     all     12.61      0.00      0.00      0.00      0.00     87.39
07:30:34 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
07:30:34 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
07:30:34 PM       2      0.99      0.00      0.00      0.00      0.00     99.01
07:30:34 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:30:34 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:30:34 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
07:30:34 PM       6      0.99      0.00      0.00      0.00      0.00     99.01
07:30:34 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

07:30:34 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:30:35 PM     all     12.50      0.00      0.00      0.38      0.00     87.12
07:30:35 PM       0      0.00      0.00      0.00      0.99      0.00     99.01
07:30:35 PM       1      0.00      0.00      0.00      1.00      0.00     99.00
07:30:35 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
07:30:35 PM       3      0.00      0.00      0.00      1.00      0.00     99.00
07:30:35 PM       4      0.00      0.00      0.00      1.00      0.00     99.00
07:30:35 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
07:30:35 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:30:35 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

07:30:35 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:30:36 PM     all     12.52      0.00      0.00      0.00      0.00     87.48
07:30:36 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
07:30:36 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
07:30:36 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
07:30:36 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:30:36 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:30:36 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
07:30:36 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:30:36 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

07:30:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:30:37 PM     all     12.52      0.00      0.00      0.13      0.00     87.36
07:30:37 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
07:30:37 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
07:30:37 PM       2      0.00      0.00      0.00      1.00      0.00     99.00
07:30:37 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:30:37 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:30:37 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
07:30:37 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:30:37 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

07:30:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:30:38 PM     all     12.50      0.00      0.00      0.00      0.00     87.50
07:30:38 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
07:30:38 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
07:30:38 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
07:30:38 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:30:38 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:30:38 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
07:30:38 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
