Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

04:00:01 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:00:02 PM     all      9.75      0.00      0.38      0.62      0.00     89.25
04:00:02 PM       0      0.00      0.00      0.99      2.97      0.00     96.04
04:00:02 PM       1      0.99      0.00      0.00      0.99      0.00     98.02
04:00:02 PM       2      0.99      0.00      0.00      0.99      0.00     98.02
04:00:02 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:00:02 PM       4     25.00      0.00      0.00      0.00      0.00     75.00
04:00:02 PM       5      0.00      0.00      0.00      0.99      0.00     99.01
04:00:02 PM       6     25.25      0.00      2.02      0.00      0.00     72.73
04:00:02 PM       7     26.00      0.00      0.00      0.00      0.00     74.00

04:00:02 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:00:03 PM     all     38.92      0.00      0.13      0.00      0.00     60.95
04:00:03 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
04:00:03 PM       1      6.00      0.00      1.00      0.00      0.00     93.00
04:00:03 PM       2      5.00      0.00      1.00      0.00      0.00     94.00
04:00:03 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:00:03 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:00:03 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:00:03 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:00:03 PM       7    100.00      0.00      0.00      0.00      0.00      0.00

04:00:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:00:04 PM     all     38.72      0.00      0.13      0.38      0.00     60.78
04:00:04 PM       0      0.00      0.00      0.00      1.00      0.00     99.00
04:00:04 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
04:00:04 PM       2      9.09      0.00      1.01      1.01      0.00     88.89
04:00:04 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
04:00:04 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:00:04 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:00:04 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:00:04 PM       7    100.00      0.00      0.00      0.00      0.00      0.00

04:00:04 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
