Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

04:10:56 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:10:57 PM     all      8.15      0.00      0.50      0.13      0.00     91.23
04:10:57 PM       0     13.13      0.00      0.00      0.00      0.00     86.87
04:10:57 PM       1     13.13      0.00      0.00      0.00      0.00     86.87
04:10:57 PM       2     13.00      0.00      0.00      0.00      0.00     87.00
04:10:57 PM       3     13.00      0.00      1.00      0.00      0.00     86.00
04:10:57 PM       4     12.87      0.00      0.99      0.00      0.00     86.14
04:10:57 PM       5      0.00      0.00      0.00      0.99      0.00     99.01
04:10:57 PM       6      0.00      0.00      1.01      0.00      0.00     98.99
04:10:57 PM       7      0.00      0.00      1.00      1.00      0.00     98.00

04:10:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:10:58 PM     all     62.74      0.00      0.13      0.00      0.00     37.14
04:10:58 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:10:58 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:10:58 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:10:58 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:10:58 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:10:58 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:10:58 PM       6      0.00      0.00      1.98      0.00      0.00     98.02
04:10:58 PM       7      1.00      0.00      0.00      0.00      0.00     99.00

04:10:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:10:59 PM     all     62.39      0.00      0.50      0.12      0.00     36.99
04:10:59 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:10:59 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:10:59 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:10:59 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:10:59 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:10:59 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:10:59 PM       6      0.00      0.00      2.94      0.00      0.00     97.06
04:10:59 PM       7      0.00      0.00      0.00      1.00      0.00     99.00

04:10:59 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:11:00 PM     all     62.99      0.00      0.13      0.00      0.00     36.89
04:11:00 PM       0     98.02      0.00      0.00      0.00      0.00      1.98
04:11:00 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:11:00 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:11:00 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:11:00 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:11:00 PM       5      1.01      0.00      0.00      0.00      0.00     98.99
04:11:00 PM       6      0.00      0.00      1.00      0.00      0.00     99.00
04:11:00 PM       7      2.94      0.00      1.96      0.00      0.00     95.10

04:11:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:11:01 PM     all     63.82      0.00      0.38      0.00      0.00     35.80
04:11:01 PM       0     44.00      0.00      0.00      0.00      0.00     56.00
04:11:01 PM       1     89.90      0.00      0.00      0.00      0.00     10.10
04:11:01 PM       2     98.00      0.00      2.00      0.00      0.00      0.00
04:11:01 PM       3     67.68      0.00      0.00      0.00      0.00     32.32
04:11:01 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:11:01 PM       5    100.00      0.00      0.00      0.00      0.00      0.00
