Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

04:13:50 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:13:51 PM     all     20.80      0.00      0.38      0.00      0.00     78.82
04:13:51 PM       0     32.00      0.00      1.00      0.00      0.00     67.00
04:13:51 PM       1     33.00      0.00      0.00      0.00      0.00     67.00
04:13:51 PM       2      0.00      0.00      1.00      0.00      0.00     99.00
04:13:51 PM       3     33.00      0.00      0.00      0.00      0.00     67.00
04:13:51 PM       4     33.00      0.00      0.00      0.00      0.00     67.00
04:13:51 PM       5      0.00      0.00      1.00      0.00      0.00     99.00
04:13:51 PM       6     34.00      0.00      1.00      0.00      0.00     65.00
04:13:51 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

04:13:51 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:13:52 PM     all     62.70      0.00      0.00      0.13      0.00     37.17
04:13:52 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:13:52 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:13:52 PM       2     65.00      0.00      0.00      0.00      0.00     35.00
04:13:52 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:13:52 PM       4     36.00      0.00      0.00      0.00      0.00     64.00
04:13:52 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:13:52 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:13:52 PM       7      1.00      0.00      0.00      1.00      0.00     98.00

04:13:52 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:13:53 PM     all     62.58      0.00      0.00      0.00      0.00     37.42
04:13:53 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:13:53 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:13:53 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:13:53 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:13:53 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:13:53 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:13:53 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:13:53 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

04:13:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:13:54 PM     all     62.42      0.00      0.00      0.50      0.00     37.08
04:13:54 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:13:54 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:13:54 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:13:54 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:13:54 PM       4      0.00      0.00      0.00      1.00      0.00     99.00
04:13:54 PM       5      0.00      0.00      0.00      2.00      0.00     98.00
04:13:54 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:13:54 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

04:13:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:13:55 PM     all     62.62      0.00      0.00      0.00      0.00     37.38
04:13:55 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:13:55 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:13:55 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:13:55 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:13:55 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:13:55 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:13:55 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:13:55 PM       7      0.99      0.00      0.00      0.00      0.00     99.01

04:13:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:13:56 PM     all     62.58      0.00      0.00      0.25      0.00     37.17
04:13:56 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:13:56 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:13:56 PM       2    100.00      0.00      0.00      0.00      0.00      0.00
04:13:56 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:13:56 PM       4      0.00      0.00      0.00      1.00      0.00     99.00
04:13:56 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:13:56 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:13:56 PM       7      0.00      0.00      0.00      1.01      0.00     98.99

04:13:56 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:13:57 PM     all     62.83      0.00      0.00      0.00      0.00     37.17
04:13:57 PM       0    100.00      0.00      0.00      0.00      0.00      0.00
04:13:57 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:13:57 PM       2     61.62      0.00      0.00      0.00      0.00     38.38
04:13:57 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:13:57 PM       4     39.00      0.00      0.00      0.00      0.00     61.00
04:13:57 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:13:57 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:13:57 PM       7      2.02      0.00      0.00      0.00      0.00     97.98

04:13:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:13:58 PM     all     62.86      0.00      0.13      0.00      0.00     37.01
04:13:58 PM       0     96.00      0.00      0.00      0.00      0.00      4.00
04:13:58 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:13:58 PM       2      4.04      0.00      0.00      0.00      0.00     95.96
04:13:58 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:13:58 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:13:58 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:13:58 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:13:58 PM       7      1.01      0.00      1.01      1.01      0.00     96.97

04:13:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:13:59 PM     all     62.62      0.00      0.00      0.00      0.00     37.38
04:13:59 PM       0     80.81      0.00      0.00      0.00      0.00     19.19
04:13:59 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:13:59 PM       2     19.80      0.00      0.00      0.00      0.00     80.20
04:13:59 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:13:59 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:13:59 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:13:59 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:13:59 PM       7      0.99      0.00      0.00      0.00      0.00     99.01

04:13:59 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:14:00 PM     all     62.70      0.00      0.00      0.50      0.00     36.80
04:14:00 PM       0     59.41      0.00      0.00      0.99      0.00     39.60
04:14:00 PM       1    100.00      0.00      0.00      0.00      0.00      0.00
04:14:00 PM       2     41.00      0.00      0.00      0.00      0.00     59.00
04:14:00 PM       3    100.00      0.00      0.00      0.00      0.00      0.00
04:14:00 PM       4    100.00      0.00      0.00      0.00      0.00      0.00
04:14:00 PM       5      1.00      0.00      0.00      2.00      0.00     97.00
04:14:00 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
04:14:00 PM       7      0.99      0.00      0.99      0.99      0.00     97.03

04:14:00 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:14:01 PM     all     42.98      0.00      0.13      0.00      0.00     56.89
04:14:01 PM       0     67.00      0.00      0.00      0.00      0.00     33.00
04:14:01 PM       1     69.00      0.00      0.00      0.00      0.00     31.00
04:14:01 PM       2     22.22      0.00      0.00      0.00      0.00     77.78
04:14:01 PM       3     67.68      0.00      0.00      0.00      0.00     32.32
04:14:01 PM       4     46.00      0.00      0.00      0.00      0.00     54.00
04:14:01 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:14:01 PM       6     68.69      0.00      0.00      0.00      0.00     31.31
04:14:01 PM       7      3.00      0.00      1.00      0.00      0.00     96.00

04:14:01 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:14:02 PM     all      0.25      0.00      0.13      0.25      0.00     99.37
04:14:02 PM       0      1.01      0.00      0.00      0.00      0.00     98.99
04:14:02 PM       1      0.00      0.00      0.00      0.99      0.00     99.01
04:14:02 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
04:14:02 PM       3      2.00      0.00      0.00      0.00      0.00     98.00
04:14:02 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
04:14:02 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
04:14:02 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
04:14:02 PM       7      0.00      0.00      0.00      1.00      0.00     99.00

04:14:02 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:14:03 PM     all      4.49      0.00      0.62      0.75      0.00     94.14
04:14:03 PM       0      4.00      0.00      0.00      4.00      0.00     92.00
04:14:03 PM       1      0.00      0.00      0.00      3.03      0.00     96.97
04:14:03 PM       2      1.98      0.00      0.99      0.00      0.00     97.03
04:14:03 PM       3      3.03      0.00      1.01      0.00      0.00     95.96
04:14:03 PM       4     11.00      0.00      1.00      0.00      0.00     88.00
04:14:03 PM       5      7.07      0.00      0.00      0.00      0.00     92.93
04:14:03 PM       6      2.00      0.00      1.00      0.00      0.00     97.00
04:14:03 PM       7      4.04      0.00      0.00      0.00      0.00     95.96

Average:        CPU     %user     %nice   %system   %iowait    %steal     %idle
Average:        all     48.66      0.00      0.11      0.18      0.00     51.05
Average:          0     72.36      0.00      0.08      0.38      0.00     27.17
Average:          1     77.08      0.00      0.00      0.31      0.00     22.62
Average:          2     47.38      0.00      0.15      0.00      0.00     52.47
Average:          3     77.43      0.00      0.08      0.00      0.00     22.50
Average:          4     35.80      0.00      0.08      0.15      0.00     63.97
Average:          5      0.62      0.00      0.08      0.31      0.00     99.00
Average:          6     77.35      0.00      0.15      0.00      0.00     22.50
Average:          7      1.08      0.00      0.23      0.39      0.00     98.30
