Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

02:56:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:56:39 PM     all      0.50      0.00      0.06      0.19      0.00     99.25
02:56:39 PM       0      1.00      0.00      0.00      0.50      0.00     98.50
02:56:39 PM       1      0.00      0.00      0.00      0.50      0.00     99.50
02:56:39 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
02:56:39 PM       3      1.99      0.00      0.50      0.00      0.00     97.51
02:56:39 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:56:39 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:56:39 PM       6      0.50      0.00      1.00      0.00      0.00     98.50
02:56:39 PM       7      0.00      0.00      0.00      0.50      0.00     99.50

02:56:39 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:56:41 PM     all     49.59      0.00      0.37      0.12      0.00     49.91
02:56:41 PM       0     49.00      0.00      1.00      1.00      0.00     49.00
02:56:41 PM       1     49.75      0.00      0.50      0.00      0.00     49.75
02:56:41 PM       2     50.00      0.00      0.00      0.00      0.00     50.00
02:56:41 PM       3     50.25      0.00      0.00      0.00      0.00     49.75
02:56:41 PM       4     50.00      0.00      0.00      0.00      0.00     50.00
02:56:41 PM       5     49.75      0.00      0.50      0.00      0.00     49.75
02:56:41 PM       6     49.25      0.00      0.50      0.00      0.00     50.25
02:56:41 PM       7     49.50      0.00      0.50      0.00      0.00     50.00

02:56:41 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:56:43 PM     all     73.80      0.00      0.00      0.00      0.00     26.20
02:56:43 PM       0     73.13      0.00      0.00      0.00      0.00     26.87
02:56:43 PM       1     73.37      0.00      0.00      0.00      0.00     26.63
02:56:43 PM       2     75.12      0.00      0.00      0.00      0.00     24.88
02:56:43 PM       3     73.00      0.00      0.00      0.00      0.00     27.00
02:56:43 PM       4     73.50      0.00      0.00      0.00      0.00     26.50
02:56:43 PM       5     73.50      0.00      0.00      0.00      0.00     26.50
02:56:43 PM       6     75.00      0.00      0.00      0.00      0.00     25.00
02:56:43 PM       7     73.37      0.00      0.00      0.00      0.00     26.63

02:56:43 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:56:45 PM     all     72.00      0.00      0.00      0.00      0.00     28.00
02:56:45 PM       0     72.50      0.00      0.00      0.00      0.00     27.50
02:56:45 PM       1     72.50      0.00      0.00      0.00      0.00     27.50
02:56:45 PM       2     71.00      0.00      0.00      0.00      0.00     29.00
02:56:45 PM       3     72.50      0.00      0.00      0.00      0.00     27.50
02:56:45 PM       4     71.86      0.00      0.00      0.00      0.00     28.14
02:56:45 PM       5     72.36      0.00      0.00      0.00      0.00     27.64
02:56:45 PM       6     71.36      0.00      0.00      0.00      0.00     28.64
02:56:45 PM       7     72.14      0.00      0.00      0.00      0.00     27.86

02:56:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:56:47 PM     all     77.11      0.00      0.00      0.13      0.00     22.76
02:56:47 PM       0     77.39      0.00      0.00      0.00      0.00     22.61
