Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

02:59:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:24 PM     all      0.19      0.00      0.00      0.19      0.00     99.62
02:59:24 PM       0      0.00      0.00      0.00      0.50      0.00     99.50
02:59:24 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
02:59:24 PM       2      0.00      0.00      0.00      0.50      0.00     99.50
02:59:24 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
02:59:24 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
02:59:24 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
02:59:24 PM       6      1.01      0.00      0.00      0.00      0.00     98.99
02:59:24 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

02:59:24 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:26 PM     all     44.31      0.00      0.12      0.06      0.00     55.50
02:59:26 PM       0     44.72      0.00      0.00      0.00      0.00     55.28
02:59:26 PM       1     44.28      0.00      0.00      0.50      0.00     55.22
02:59:26 PM       2     44.28      0.00      0.00      0.00      0.00     55.72
02:59:26 PM       3     44.28      0.00      0.50      0.00      0.00     55.22
02:59:26 PM       4     44.00      0.00      0.00      0.00      0.00     56.00
02:59:26 PM       5     44.00      0.00      0.50      0.00      0.00     55.50
02:59:26 PM       6     44.50      0.00      0.00      0.00      0.00     55.50
02:59:26 PM       7     44.22      0.00      0.50      0.00      0.00     55.28

02:59:26 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:28 PM     all     52.28      0.00      0.00      0.00      0.00     47.72
02:59:28 PM       0     51.76      0.00      0.00      0.00      0.00     48.24
02:59:28 PM       1     52.50      0.00      0.00      0.00      0.00     47.50
02:59:28 PM       2     52.76      0.00      0.00      0.00      0.00     47.24
02:59:28 PM       3     52.26      0.00      0.00      0.00      0.00     47.74
02:59:28 PM       4     52.00      0.00      0.00      0.00      0.00     48.00
02:59:28 PM       5     52.00      0.00      0.00      0.00      0.00     48.00
02:59:28 PM       6     52.00      0.00      0.00      0.00      0.00     48.00
02:59:28 PM       7     52.76      0.00      0.00      0.00      0.00     47.24

02:59:28 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:30 PM     all     46.75      0.00      0.06      0.06      0.00     53.12
02:59:30 PM       0     48.51      0.00      0.00      0.99      0.00     50.50
02:59:30 PM       1     45.27      0.00      0.50      0.00      0.00     54.23
02:59:30 PM       2     45.00      0.00      0.00      0.00      0.00     55.00
02:59:30 PM       3     47.26      0.00      0.00      0.00      0.00     52.74
02:59:30 PM       4     49.00      0.00      0.00      0.00      0.00     51.00
02:59:30 PM       5     46.50      0.00      0.00      0.00      0.00     53.50
02:59:30 PM       6     46.50      0.00      0.00      0.00      0.00     53.50
02:59:30 PM       7     46.27      0.00      0.00      0.00      0.00     53.73

02:59:30 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:32 PM     all     43.59      0.00      0.06      0.19      0.00     56.16
02:59:32 PM       0     44.72      0.00      0.00      0.00      0.00     55.28
02:59:32 PM       1     44.22      0.00      0.00      0.00      0.00     55.78
02:59:32 PM       2     44.22      0.00      0.00      0.50      0.00     55.28
02:59:32 PM       3     42.21      0.00      0.00      0.50      0.00     57.29
02:59:32 PM       4     44.00      0.00      0.00      0.00      0.00     56.00
02:59:32 PM       5     43.50      0.00      0.00      0.00      0.00     56.50
02:59:32 PM       6     43.50      0.00      0.00      0.50      0.00     56.00
02:59:32 PM       7     43.00      0.00      0.00      0.00      0.00     57.00

02:59:32 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:34 PM     all     54.00      0.00      0.00      0.06      0.00     45.94
02:59:34 PM       0     50.25      0.00      0.00      0.00      0.00     49.75
02:59:34 PM       1     54.50      0.00      0.00      0.00      0.00     45.50
02:59:34 PM       2     56.00      0.00      0.00      0.00      0.00     44.00
02:59:34 PM       3     55.22      0.00      0.00      0.00      0.00     44.78
02:59:34 PM       4     50.50      0.00      0.00      0.50      0.00     49.00
02:59:34 PM       5     54.77      0.00      0.00      0.00      0.00     45.23
02:59:34 PM       6     55.22      0.00      0.00      0.00      0.00     44.78
02:59:34 PM       7     55.28      0.00      0.00      0.00      0.00     44.72

