Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

03:54:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:54:54 PM     all      5.76      0.00      0.25      0.13      0.00     93.86
03:54:54 PM       0      0.00      0.00      0.00      1.01      0.00     98.99
03:54:54 PM       1      1.00      0.00      1.00      0.00      0.00     98.00
03:54:54 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:54:54 PM       3      0.00      0.00      1.00      0.00      0.00     99.00
03:54:54 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:54:54 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:54:54 PM       6     44.55      0.00      0.99      0.00      0.00     54.46
03:54:54 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:54:54 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:54:55 PM     all     12.50      0.00      0.00      0.38      0.00     87.12
03:54:55 PM       0      0.00      0.00      0.00      1.00      0.00     99.00
03:54:55 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:54:55 PM       2      0.00      0.00      0.00      1.01      0.00     98.99
03:54:55 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
03:54:55 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:54:55 PM       5      0.00      0.00      0.00      1.00      0.00     99.00
03:54:55 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
03:54:55 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:54:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:54:56 PM     all     12.62      0.00      0.00      0.00      0.00     87.38
03:54:56 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
03:54:56 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
03:54:56 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
03:54:56 PM       3      0.99      0.00      0.00      0.00      0.00     99.01
03:54:56 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
03:54:56 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
03:54:56 PM       6    100.00      0.00      0.00      0.00      0.00      0.00
03:54:56 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

03:54:56 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:54:57 PM     all     12.50      0.00      0.00      0.75      0.00     86.75
03:54:57 PM       0      0.00      0.00      0.00      4.00      0.00     96.00
