Linux 3.13.0-37-generic (perflab) 	10/06/2018 	_i686_	(8 CPU)

12:59:35 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:59:36 PM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:59:36 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:59:36 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:59:36 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:59:36 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:59:36 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:59:36 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
12:59:36 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:59:36 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

12:59:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:59:37 PM     all      0.25      0.00      0.13      0.25      0.00     99.37
12:59:37 PM       0      0.00      0.00      0.00      1.00      0.00     99.00
12:59:37 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:59:37 PM       2      1.01      0.00      0.00      0.00      0.00     98.99
12:59:37 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:59:37 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:59:37 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
12:59:37 PM       6      0.00      0.00      1.00      1.00      0.00     98.00
12:59:37 PM       7      0.00      0.00      0.00      0.00      0.00    100.00

12:59:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:59:38 PM     all     17.75      0.00      0.25      0.00      0.00     82.00
12:59:38 PM       0     18.00      0.00      0.00      0.00      0.00     82.00
12:59:38 PM       1     18.00      0.00      1.00      0.00      0.00     81.00
12:59:38 PM       2     16.83      0.00      0.00      0.00      0.00     83.17
12:59:38 PM       3     17.82      0.00      0.99      0.00      0.00     81.19
12:59:38 PM       4     18.18      0.00      0.00      0.00      0.00     81.82
12:59:38 PM       5     16.16      0.00      0.00      0.00      0.00     83.84
12:59:38 PM       6     19.00      0.00      1.00      0.00      0.00     80.00
12:59:38 PM       7     18.00      0.00      0.00      0.00      0.00     82.00

12:59:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:59:39 PM     all     81.25      0.00      0.25      0.00      0.00     18.50
12:59:39 PM       0     81.00      0.00      1.00      0.00      0.00     18.00
12:59:39 PM       1     81.00      0.00      0.00      0.00      0.00     19.00
12:59:39 PM       2     81.82      0.00      0.00      0.00      0.00     18.18
12:59:39 PM       3     81.82      0.00      0.00      0.00      0.00     18.18
12:59:39 PM       4     81.19      0.00      0.00      0.00      0.00     18.81
12:59:39 PM       5     81.19      0.00      0.00      0.00      0.00     18.81
12:59:39 PM       6     81.82      0.00      0.00      0.00      0.00     18.18
12:59:39 PM       7     81.82      0.00      0.00      0.00      0.00     18.18

12:59:39 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:59:40 PM     all     67.33      0.00      0.00      0.00      0.00     32.67
12:59:40 PM       0     67.00      0.00      0.00      0.00      0.00     33.00
12:59:40 PM       1     67.00      0.00      0.00      0.00      0.00     33.00
12:59:40 PM       2     66.00      0.00      0.00      0.00      0.00     34.00
12:59:40 PM       3     68.00      0.00      0.00      0.00      0.00     32.00
12:59:40 PM       4     67.00      0.00      0.00      0.00      0.00     33.00
12:59:40 PM       5     67.68      0.00      0.00      0.00      0.00     32.32
12:59:40 PM       6     68.00      0.00      0.00      0.00      0.00     32.00
12:59:40 PM       7     68.00      0.00      0.00      0.00      0.00     32.00

12:59:40 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:59:41 PM     all     79.78      0.00      0.00      0.00      0.00     20.22
12:59:41 PM       0     79.80      0.00      0.00      0.00      0.00     20.20
12:59:41 PM       1     80.00      0.00      0.00      0.00      0.00     20.00
12:59:41 PM       2     80.00      0.00      0.00      0.00      0.00     20.00
12:59:41 PM       3     80.00      0.00      0.00      0.00      0.00     20.00
12:59:41 PM       4     79.00      0.00      0.00      0.00      0.00     21.00
12:59:41 PM       5     79.00      0.00      0.00      0.00      0.00     21.00
12:59:41 PM       6     79.00      0.00      0.00      0.00      0.00     21.00
12:59:41 PM       7     81.00      0.00      0.00      0.00      0.00     19.00

12:59:41 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:59:42 PM     all     73.68      0.00      0.00      0.00      0.00     26.32
12:59:42 PM       0     74.00      0.00      0.00      0.00      0.00     26.00
12:59:42 PM       1     74.00      0.00      0.00      0.00      0.00     26.00
12:59:42 PM       2     73.00      0.00      0.00      0.00      0.00     27.00
12:59:42 PM       3     74.00      0.00      0.00      0.00      0.00     26.00
12:59:42 PM       4     75.00      0.00      0.00      0.00      0.00     25.00
12:59:42 PM       5     74.75      0.00      0.00      0.00      0.00     25.25
12:59:42 PM       6     74.00      0.00      0.00      0.00      0.00     26.00
12:59:42 PM       7     72.00      0.00      0.00      0.00      0.00     28.00

12:59:42 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:59:43 PM     all     69.99      0.00      0.12      0.37      0.00     29.51
12:59:43 PM       0     71.00      0.00      0.00      0.00      0.00     29.00
12:59:43 PM       1     70.00      0.00      0.00      0.00      0.00     30.00
12:59:43 PM       2     68.32      0.00      0.00      1.98      0.00     29.70
12:59:43 PM       3     70.30      0.00      0.00      0.99      0.00     28.71
12:59:43 PM       4     70.30      0.00      0.00      0.00      0.00     29.70
12:59:43 PM       5     70.30      0.00      0.00      0.00      0.00     29.70
